time,posx,posy,posz,rotx,roty,rotz,rotw
0.000116109848022,0.140428325724,0.720443348782,0.56450279758,-0.218929505291,-0.629619234841,-0.303716210296,0.680739270525
0.000235080718994,0.140428325724,0.720443348782,0.56450279758,-0.218929505291,-0.629619234841,-0.303716210296,0.680739270525
0.00428199768066,0.141065730957,0.720430228314,0.564208072087,-0.219473059232,-0.629500728602,-0.303844165535,0.680616729174
0.00834012031555,0.141065730957,0.720430228314,0.564208072087,-0.219473059232,-0.629500728602,-0.303844165535,0.680616729174
0.0123090744019,0.140380685575,0.720279604001,0.564414867769,-0.218778919759,-0.629814014251,-0.30401366644,0.680474674282
0.0162799358368,0.140380685575,0.720279604001,0.564414867769,-0.218778919759,-0.629814014251,-0.30401366644,0.680474674282
0.0204019546509,0.140062262064,0.720377620929,0.563765755738,-0.21864687169,-0.630571304275,-0.303494027994,0.68004760914
0.0243859291077,0.140062262064,0.720377620929,0.563765755738,-0.21864687169,-0.630571304275,-0.303494027994,0.68004760914
0.0283899307251,0.140062262064,0.720377620929,0.563765755738,-0.21864687169,-0.630571304275,-0.303494027994,0.68004760914
0.0323710441589,0.140060791505,0.720202012528,0.563938437939,-0.218828575247,-0.630265424424,-0.303363080842,0.680331088966
0.0363450050354,0.140060791505,0.720202012528,0.563938437939,-0.218828575247,-0.630265424424,-0.303363080842,0.680331088966
0.0403699874878,0.139964627956,0.720414421019,0.563635504183,-0.218896582977,-0.630367587645,-0.303435359136,0.680182308821
0.0443329811096,0.139964627956,0.720414421019,0.563635504183,-0.218896582977,-0.630367587645,-0.303435359136,0.680182308821
0.0483329296112,0.139964627956,0.720414421019,0.563635504183,-0.218896582977,-0.630367587645,-0.303435359136,0.680182308821
0.0523869991302,0.140221405265,0.720445893937,0.563586265738,-0.219320377834,-0.630560541911,-0.303866854606,0.679674120092
0.056389093399,0.140221405265,0.720445893937,0.563586265738,-0.219320377834,-0.630560541911,-0.303866854606,0.679674120092
0.0604090690613,0.139882722814,0.720573909417,0.563294117655,-0.219144906122,-0.630821664738,-0.30355714629,0.679626806677
0.0643401145935,0.139882722814,0.720573909417,0.563294117655,-0.219144906122,-0.630821664738,-0.30355714629,0.679626806677
0.0683839321136,0.139882722814,0.720573909417,0.563294117655,-0.219144906122,-0.630821664738,-0.30355714629,0.679626806677
0.0723600387573,0.139265759616,0.720402583013,0.562898007611,-0.218606767127,-0.631708403698,-0.303938320163,0.678805621368
0.0763320922852,0.139265759616,0.720402583013,0.562898007611,-0.218606767127,-0.631708403698,-0.303938320163,0.678805621368
0.0803830623627,0.139265759616,0.720402583013,0.562898007611,-0.218606767127,-0.631708403698,-0.303938320163,0.678805621368
0.0843441486359,0.138926412397,0.720574268007,0.56283832665,-0.218934841504,-0.63189874069,-0.303073101642,0.678909575534
0.088338136673,0.138926412397,0.720574268007,0.56283832665,-0.218934841504,-0.63189874069,-0.303073101642,0.678909575534
0.0923919677734,0.138637409456,0.720592024473,0.561734656499,-0.218950757252,-0.632980561149,-0.302573745355,0.678118945118
0.0963909626007,0.138637409456,0.720592024473,0.561734656499,-0.218950757252,-0.632980561149,-0.302573745355,0.678118945118
0.100472927094,0.137955865134,0.720661742696,0.561803956905,-0.218361402746,-0.633282737187,-0.302491850309,0.678063384256
0.104344129562,0.137955865134,0.720661742696,0.561803956905,-0.218361402746,-0.633282737187,-0.302491850309,0.678063384256
0.108387947083,0.137955865134,0.720661742696,0.561803956905,-0.218361402746,-0.633282737187,-0.302491850309,0.678063384256
0.112432003021,0.13769571452,0.720597017916,0.561655504042,-0.217973585698,-0.633763834614,-0.302593270377,0.677693316033
0.116380929947,0.13769571452,0.720597017916,0.561655504042,-0.217973585698,-0.633763834614,-0.302593270377,0.677693316033
0.120692968369,0.138179766295,0.720598669627,0.56152116671,-0.218671693237,-0.63350916189,-0.303035074523,0.677509096609
0.124402046204,0.138179766295,0.720598669627,0.56152116671,-0.218671693237,-0.63350916189,-0.303035074523,0.677509096609
0.128484964371,0.138179766295,0.720598669627,0.56152116671,-0.218671693237,-0.63350916189,-0.303035074523,0.677509096609
0.132458925247,0.137130074722,0.720487816676,0.561214467748,-0.217513421492,-0.634370630806,-0.302105154705,0.677491173184
0.136461019516,0.137130074722,0.720487816676,0.561214467748,-0.217513421492,-0.634370630806,-0.302105154705,0.677491173184
0.140797138214,0.137130074722,0.720487816676,0.561214467748,-0.217513421492,-0.634370630806,-0.302105154705,0.677491173184
0.14449596405,0.136850193036,0.720717211163,0.561257027743,-0.217640179216,-0.634420420223,-0.301737168489,0.677567829776
0.148553133011,0.136850193036,0.720717211163,0.561257027743,-0.217640179216,-0.634420420223,-0.301737168489,0.677567829776
0.152498006821,0.136560883577,0.720771299313,0.560669738243,-0.217403099673,-0.635313181231,-0.301651304385,0.676845288504
0.156440019608,0.136560883577,0.720771299313,0.560669738243,-0.217403099673,-0.635313181231,-0.301651304385,0.676845288504
0.161072969437,0.136560883577,0.720771299313,0.560669738243,-0.217403099673,-0.635313181231,-0.301651304385,0.676845288504
0.164535999298,0.136515311029,0.721194608213,0.56047960788,-0.218310487376,-0.635089246704,-0.301114731424,0.677002288284
0.168570995331,0.136515311029,0.721194608213,0.56047960788,-0.218310487376,-0.635089246704,-0.301114731424,0.677002288284
0.172553062439,0.136408121695,0.720898665105,0.561178144344,-0.217543160112,-0.635014790637,-0.301745102537,0.677038464384
0.176495075226,0.136408121695,0.720898665105,0.561178144344,-0.217543160112,-0.635014790637,-0.301745102537,0.677038464384
0.182022094727,0.136179489468,0.721052541923,0.561007361138,-0.217640716468,-0.635122134464,-0.301112437317,0.677188077968
0.184407949448,0.136179489468,0.721052541923,0.561007361138,-0.217640716468,-0.635122134464,-0.301112437317,0.677188077968
0.188331127167,0.136179489468,0.721052541923,0.561007361138,-0.217640716468,-0.635122134464,-0.301112437317,0.677188077968
0.192291975021,0.135988430638,0.721158404265,0.561183844532,-0.217596147621,-0.635203874295,-0.301293612803,0.677045134024
0.196305990219,0.135988430638,0.721158404265,0.561183844532,-0.217596147621,-0.635203874295,-0.301293612803,0.677045134024
0.20028591156,0.136155090967,0.72158308583,0.560764668803,-0.2182186814,-0.635194821781,-0.300605441541,0.677159149674
0.204278945923,0.136155090967,0.72158308583,0.560764668803,-0.2182186814,-0.635194821781,-0.300605441541,0.677159149674
0.208281993866,0.136155090967,0.72158308583,0.560764668803,-0.2182186814,-0.635194821781,-0.300605441541,0.677159149674
0.212363004684,0.135611850819,0.721305738082,0.560790734995,-0.217498041487,-0.635857382137,-0.300777554118,0.676692584909
0.216372013092,0.135611850819,0.721305738082,0.560790734995,-0.217498041487,-0.635857382137,-0.300777554118,0.676692584909
0.220495939255,0.135986603499,0.721378092998,0.561105002402,-0.21754995724,-0.635594199277,-0.300932093567,0.676854419363
0.224328041077,0.135986603499,0.721378092998,0.561105002402,-0.21754995724,-0.635594199277,-0.300932093567,0.676854419363
0.22832608223,0.135986603499,0.721378092998,0.561105002402,-0.21754995724,-0.635594199277,-0.300932093567,0.676854419363
0.232434988022,0.135821753764,0.72142344663,0.561059647082,-0.21741884822,-0.635676770937,-0.301062703133,0.67676091503
0.2364590168,0.135821753764,0.72142344663,0.561059647082,-0.21741884822,-0.635676770937,-0.301062703133,0.67676091503
0.240906000137,0.135821753764,0.72142344663,0.561059647082,-0.21741884822,-0.635676770937,-0.301062703133,0.67676091503
0.244440078735,0.135983431359,0.721544533627,0.560495294263,-0.218162736106,-0.635831578569,-0.300799096482,0.676493257782
0.248461961746,0.135983431359,0.721544533627,0.560495294263,-0.218162736106,-0.635831578569,-0.300799096482,0.676493257782
0.252464056015,0.13582176827,0.721626319518,0.560555328268,-0.217997517854,-0.635936791454,-0.300293240197,0.676672335312
0.256487131119,0.13582176827,0.721626319518,0.560555328268,-0.217997517854,-0.635936791454,-0.300293240197,0.676672335312
0.261214017868,0.13582176827,0.721626319518,0.560555328268,-0.217997517854,-0.635936791454,-0.300293240197,0.676672335312
0.26460313797,0.135655533578,0.721642541705,0.560704375768,-0.217828819762,-0.635843136609,-0.300216431237,0.676848731493
0.268552064896,0.135655533578,0.721642541705,0.560704375768,-0.217828819762,-0.635843136609,-0.300216431237,0.676848731493
0.272598028183,0.135529861292,0.72149423794,0.560703208878,-0.217434304073,-0.63607771146,-0.300386095251,0.67667988161
0.276487112045,0.135529861292,0.72149423794,0.560703208878,-0.217434304073,-0.63607771146,-0.300386095251,0.67667988161
0.280897140503,0.135529861292,0.72149423794,0.560703208878,-0.217434304073,-0.63607771146,-0.300386095251,0.67667988161
0.284671068192,0.135300798546,0.721647587865,0.560531992351,-0.217532061414,-0.636184540787,-0.299753180305,0.676828680848
0.288583993912,0.135300798546,0.721647587865,0.560531992351,-0.217532061414,-0.636184540787,-0.299753180305,0.676828680848
0.292583942413,0.135437267105,0.721707275058,0.560114348624,-0.217890288246,-0.636420774835,-0.299878534413,0.676435720704
0.296638965607,0.135437267105,0.721707275058,0.560114348624,-0.217890288246,-0.636420774835,-0.299878534413,0.676435720704
0.3016269207,0.135437267105,0.721707275058,0.560114348624,-0.217890288246,-0.636420774835,-0.299878534413,0.676435720704
0.304543972015,0.135318898481,0.721718149854,0.560373849136,-0.21748046514,-0.636375079788,-0.300158870816,0.676486258085
0.308591127396,0.135318898481,0.721718149854,0.560373849136,-0.21748046514,-0.636375079788,-0.300158870816,0.676486258085
0.312638044357,0.135561462907,0.721808535498,0.559940525662,-0.218111256561,-0.636488092235,-0.299633312106,0.67640983618
0.316632986069,0.135561462907,0.721808535498,0.559940525662,-0.218111256561,-0.636488092235,-0.299633312106,0.67640983618
0.321351051331,0.134899459418,0.721855373718,0.560303751607,-0.217427441436,-0.636520431767,-0.299655901243,0.676589527338
0.324511051178,0.134899459418,0.721855373718,0.560303751607,-0.217427441436,-0.636520431767,-0.299655901243,0.676589527338
0.328519105911,0.134899459418,0.721855373718,0.560303751607,-0.217427441436,-0.636520431767,-0.299655901243,0.676589527338
0.332608938217,0.134709760133,0.722016413407,0.559672044907,-0.217351728111,-0.637205208299,-0.298811192983,0.676342827087
0.336784124374,0.134709760133,0.722016413407,0.559672044907,-0.217351728111,-0.637205208299,-0.298811192983,0.676342827087
0.341588020325,0.134234649053,0.721919122881,0.559809793804,-0.217205100701,-0.637324742972,-0.298532252496,0.676400480813
0.344640016556,0.134234649053,0.721919122881,0.559809793804,-0.217205100701,-0.637324742972,-0.298532252496,0.676400480813
0.348659992218,0.134234649053,0.721919122881,0.559809793804,-0.217205100701,-0.637324742972,-0.298532252496,0.676400480813
0.35258603096,0.13367272518,0.722178507602,0.559971598615,-0.21678144472,-0.637600985077,-0.298178512017,0.676432083823
0.356507062912,0.13367272518,0.722178507602,0.559971598615,-0.21678144472,-0.637600985077,-0.298178512017,0.676432083823
0.360652923584,0.13367272518,0.722178507602,0.559971598615,-0.21678144472,-0.637600985077,-0.298178512017,0.676432083823
0.364593982697,0.133980408044,0.722255265595,0.560069122625,-0.217136027631,-0.637569628741,-0.298718259536,0.676109691864
0.368624925613,0.133980408044,0.722255265595,0.560069122625,-0.217136027631,-0.637569628741,-0.298718259536,0.676109691864
0.372586011887,0.13333375849,0.722449790242,0.559558110016,-0.216743436834,-0.638078619698,-0.298126773003,0.676016556671
0.376508951187,0.13333375849,0.722449790242,0.559558110016,-0.216743436834,-0.638078619698,-0.298126773003,0.676016556671
0.381464004517,0.13333375849,0.722449790242,0.559558110016,-0.216743436834,-0.638078619698,-0.298126773003,0.676016556671
0.38454413414,0.132497457074,0.722598096215,0.559533086481,-0.216018089592,-0.638819422924,-0.297677210749,0.675747148026
0.388710975647,0.132497457074,0.722598096215,0.559533086481,-0.216018089592,-0.638819422924,-0.297677210749,0.675747148026
0.39258813858,0.131648358518,0.722857388076,0.55887136424,-0.215941382435,-0.639676759772,-0.296618485959,0.675426114499
0.396503925323,0.131648358518,0.722857388076,0.55887136424,-0.215941382435,-0.639676759772,-0.296618485959,0.675426114499
0.400795936584,0.131518196476,0.723172950632,0.558880166529,-0.216232270504,-0.639862346406,-0.296248354879,0.675319698422
0.40444111824,0.131518196476,0.723172950632,0.558880166529,-0.216232270504,-0.639862346406,-0.296248354879,0.675319698422
0.408478021622,0.131518196476,0.723172950632,0.558880166529,-0.216232270504,-0.639862346406,-0.296248354879,0.675319698422
0.41255402565,0.130526730328,0.723564628205,0.558096424185,-0.215886144922,-0.640963748203,-0.295666140804,0.674640777823
0.416734933853,0.130526730328,0.723564628205,0.558096424185,-0.215886144922,-0.640963748203,-0.295666140804,0.674640777823
0.42090010643,0.130177104815,0.723802316921,0.558214247919,-0.216003632379,-0.64117208424,-0.295097034497,0.674654377753
0.42494392395,0.130177104815,0.723802316921,0.558214247919,-0.216003632379,-0.64117208424,-0.295097034497,0.674654377753
0.428587913513,0.130177104815,0.723802316921,0.558214247919,-0.216003632379,-0.64117208424,-0.295097034497,0.674654377753
0.432541131973,0.12957905787,0.723900468287,0.55766729123,-0.216084109812,-0.641685243369,-0.294844108047,0.674251183076
0.436480045319,0.12957905787,0.723900468287,0.55766729123,-0.216084109812,-0.641685243369,-0.294844108047,0.674251183076
0.441268920898,0.128336014906,0.724537268241,0.557250558215,-0.215803873779,-0.642539477401,-0.294068530671,0.673866015846
0.444589138031,0.128336014906,0.724537268241,0.557250558215,-0.215803873779,-0.642539477401,-0.294068530671,0.673866015846
0.448612928391,0.128336014906,0.724537268241,0.557250558215,-0.215803873779,-0.642539477401,-0.294068530671,0.673866015846
0.452574968338,0.127999079767,0.724705680525,0.556478736015,-0.215657444698,-0.643529068536,-0.293598848646,0.673173024244
0.456480979919,0.127999079767,0.724705680525,0.556478736015,-0.215657444698,-0.643529068536,-0.293598848646,0.673173024244
0.460825920105,0.127999079767,0.724705680525,0.556478736015,-0.215657444698,-0.643529068536,-0.293598848646,0.673173024244
0.464666128159,0.126509155659,0.72494085009,0.556124682849,-0.21507530977,-0.644760848663,-0.292617344452,0.672607722884
0.468636035919,0.126509155659,0.72494085009,0.556124682849,-0.21507530977,-0.644760848663,-0.292617344452,0.672607722884
0.472644090652,0.125163691612,0.725060116322,0.555925956685,-0.214089302881,-0.645571144927,-0.291984947582,0.672419852187
0.476644039154,0.125163691612,0.725060116322,0.555925956685,-0.214089302881,-0.645571144927,-0.291984947582,0.672419852187
0.48132109642,0.124731529292,0.725541668953,0.555064996319,-0.214674506489,-0.646359999676,-0.291038462287,0.671885571025
0.484542131424,0.124731529292,0.725541668953,0.555064996319,-0.214674506489,-0.646359999676,-0.291038462287,0.671885571025
0.488619089127,0.124731529292,0.725541668953,0.555064996319,-0.214674506489,-0.646359999676,-0.291038462287,0.671885571025
0.492572069168,0.122802737465,0.725871239984,0.554541003614,-0.213545523737,-0.64787952359,-0.289478288977,0.67145569654
